x,y,sigma,sigma_vee,psi
-1.2,-1.6000000000000001,0.0014201388233216331,0.001420115397583008,-0.2367066416168202
-1.2,-1.3999999999999999,0.0014182573253040331,0.0014182418936612702,-0.24958698107876742
-1.2,-1.2,0.0014163971554563162,0.0014163749185806219,-0.26242243475822435
-1.2,-1,0.0014145307882233859,0.001414515582284072,-0.27520537179700527
-1.2,-0.80000000000000004,0.0014127044316925078,0.0014126672325712507,-0.28791277607265131
-1.2,-0.59999999999999998,0.0014108568033195745,0.0014108248307883415,-0.30057928833015202
-1.2,-0.40000000000000002,0.0014089907294435038,0.0014089841091932404,-0.31323424929647192
-1.2,-0.20000000000000001,0.0014071497775305414,0.0014071438432233846,-0.32588607783923096
-1.2,0,0.001405307217849367,0.0014053046832909484,-0.33853030237473003
-1.2,0.20000000000000001,0.0014035004863806291,0.0014034717425052265,-0.35113177027656811
-1.2,0.40000000000000002,0.0014016607130755481,0.0014016413085860123,-0.36371600347116517
-1.2,0.59999999999999998,0.0013998297929990692,0.001399811800749893,-0.37629386984448576
-1.2,0.80000000000000004,0.0013980247061276849,0.001397982669534057,-0.38886914695335834
-1.2,1,0.0013961820276819736,0.0013961586639106422,-0.40140918561433514
-1.2,1.2,0.0013943666737514366,0.0013943382752618166,-0.41392435757501117
-1.2,1.3999999999999999,0.0013925535778923205,0.0013925228022291607,-0.42640573467452025
-1.2,1.6000000000000001,0.001390718863662925,0.0013907097584096798,-0.43887041093345103
-1.2,1.8,0.0013889208203857397,0.0013888986481429726,-0.45132179401706318
-1.2,2,0.0013871149954239944,0.0013870925855653058,-0.4637384742385226
-1.2,2.2000000000000002,0.0013852941615561142,0.0013852896723295298,-0.47613350273448279
-1.2,2.3999999999999999,0.0013835172278896593,0.001383490411318462,-0.48850342218557408
-1.2,2.6000000000000001,0.0013817123783019527,0.0013817123783019527,-0.50072739917407516
-1,-2.3999999999999999,0.0014273298755828152,0.0014273298755828152,-0.18710710536814548
-1,-2.2000000000000002,0.0014253964431756847,0.001425382469803184,-0.20049552010311014
-1,-2,0.0014234748055961793,0.0014234649617090858,-0.21367838825003524
-1,-1.8,0.0014216133308378399,0.001421562403639747,-0.22675847497673957
-1,-1.6000000000000001,0.0014197053234423225,0.0014196822290668196,-0.23968467516561548
-1,-1.3999999999999999,0.001417838831265811,0.0014178070574822842,-0.25257647980929598
-1,-1.2,0.0014159769717861791,0.0014159414321505744,-0.26540265396480078
-1,-1,0.0014141162462144483,0.0014140843356423684,-0.27817019245871716
-1,-0.80000000000000004,0.0014122329564418682,0.0014122318840160489,-0.29090579738966416
-1,-0.59999999999999998,0.0014103876362167264,0.0014103876362167264,-0.30358500101000624
-1,-0.40000000000000002,0.001408555604997624,0.001408547705671297,-0.316234523509833
-1,-0.20000000000000001,0.0014067134073485613,0.0014067077751258672,-0.32888404600966276
-1,0,0.0014048750235152907,0.0014048693858064248,-0.34152297258082964
-1,0.20000000000000001,0.0014030352099223447,0.0014030352099223447,-0.3541329317838805
